name,module_removed,mode,regression_artifact,classification_artifact,note,n_test,acc,macro_f1,balanced_acc,precision_macro,recall_macro,ece,brier,mae_mean,mae_sbp,mae_dbp,rmse_sbp,rmse_dbp,bias_sbp,bias_dbp,sd_error_sbp,sd_error_dbp,within_5mmhg_sbp,within_5mmhg_dbp,within_10mmhg_sbp,within_10mmhg_dbp,within_15mmhg_sbp,within_15mmhg_dbp,ccc_sbp,ccc_dbp,normal_n,normal_mae_sbp,normal_mae_dbp,normal_bias_sbp,normal_bias_dbp,elevated_n,elevated_mae_sbp,elevated_mae_dbp,elevated_bias_sbp,elevated_bias_dbp,high_n,high_mae_sbp,high_mae_dbp,high_bias_sbp,high_bias_dbp,crisis_n,crisis_mae_sbp,crisis_mae_dbp,crisis_bias_sbp,crisis_bias_dbp,delta_mae_mean_vs_full,delta_mae_sbp_vs_full,delta_mae_dbp_vs_full,delta_acc_vs_full,delta_macro_f1_vs_full,delta_balanced_acc_vs_full,delta_abs_high_bias_sbp_vs_full,delta_abs_high_bias_dbp_vs_full,delta_abs_crisis_bias_sbp_vs_full,delta_abs_crisis_bias_dbp_vs_full
full_v10_18,none,cached_prediction_posthoc_ablation,test_outputs_regression_selected.npz,test_outputs_classification_selected.npz,Final v10.18 operating point.,4560.0,0.8212719298245614,0.7345077016137826,0.7434664972539403,0.7278101419303371,0.7434664972539403,0.11318372357963469,0.2734691798686981,5.690209150314331,7.1534199714660645,4.226998329162598,10.027177810668945,6.105922222137451,0.759187638759613,0.41485661268234253,9.998395919799805,6.0918121337890625,0.4921052631578947,0.7,0.762280701754386,0.9098684210526315,0.8853070175438597,0.9728070175438597,0.8426390290260315,0.8766570091247559,3069.0,7.318033695220947,4.330496311187744,2.2704477310180664,0.6596960425376892,1163.0,6.3557891845703125,3.597191572189331,-2.831026792526245,-0.18112342059612274,327.0,8.407447814941406,5.507785320281982,-0.5935563445091248,0.2371484637260437,1.0,19.531234741210938,0.238128662109375,-19.531234741210938,0.238128662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
without_safety_class_fusion,safety-aware evidential classification fusion,cached_prediction_posthoc_ablation,test_outputs_regression_selected.npz,test_outputs_classification_selected_prefusion.npz,Uses the pre-fusion classifier while keeping final regression fixed.,4560.0,0.8214912280701754,0.7356753054030463,0.7430735765998469,0.7308327249785331,0.7430735765998469,0.11397254035987875,0.2738615870475769,5.690209150314331,7.1534199714660645,4.226998329162598,10.027177810668945,6.105922222137451,0.759187638759613,0.41485661268234253,9.998395919799805,6.0918121337890625,0.4921052631578947,0.7,0.762280701754386,0.9098684210526315,0.8853070175438597,0.9728070175438597,0.8426390290260315,0.8766570091247559,3069.0,7.318033695220947,4.330496311187744,2.2704477310180664,0.6596960425376892,1163.0,6.3557891845703125,3.597191572189331,-2.831026792526245,-0.18112342059612274,327.0,8.407447814941406,5.507785320281982,-0.5935563445091248,0.2371484637260437,1.0,19.531234741210938,0.238128662109375,-19.531234741210938,0.238128662109375,0.0,0.0,0.0,0.0002192982456139525,0.001167603789263616,-0.0003929206540934649,0.0,0.0,0.0,0.0
stability_selector_only,baseline-aware final selector and meta selected operating point,cached_prediction_posthoc_ablation,test_outputs_regression_stability_selected.npz,test_outputs_classification_stability_selected.npz,Uses the stability-selected internal point before the final selector.,4560.0,0.8074561403508772,0.726942292113483,0.7479342395811088,0.7119636953564461,0.7479342395811088,0.05388159826397895,0.2724599242210388,5.486375331878662,6.89102029800415,4.081730365753174,9.701478004455566,5.897604942321777,-0.022834042087197304,0.019545812159776688,9.701451301574707,5.8975725173950195,0.5103070175438597,0.712938596491228,0.7758771929824562,0.9210526315789473,0.8925438596491229,0.9747807017543859,0.842119038105011,0.8779746294021606,3069.0,7.17309045791626,4.277791976928711,2.107208013534546,0.5865660905838013,1163.0,6.006293296813965,3.391598701477051,-4.140085697174072,-0.7736855745315552,327.0,7.343231678009033,4.686457633972168,-5.302583694458008,-2.4587104320526123,1.0,22.280593872070312,7.247886657714844,-22.280593872070312,-7.247886657714844,-0.20383381843566895,-0.26239967346191406,-0.14526796340942383,-0.013815789473684226,-0.0075654095002996025,0.004467742327168511,4.709027349948883,2.2215619683265686,2.749359130859375,7.009757995605469
dual_anchor_regression_reference,meta regression router / final regression selection,cached_prediction_posthoc_ablation,test_outputs_regression_dualmax_corrected.npz,test_outputs_classification_selected.npz,Keeps final classification fixed and swaps regression to dual-anchor reference.,4560.0,0.8212719298245614,0.7345077016137826,0.7434664972539403,0.7278101419303371,0.7434664972539403,0.11318372357963469,0.2734691798686981,5.486375331878662,6.89102029800415,4.081730365753174,9.701478004455566,5.897604942321777,-0.022834042087197304,0.019545812159776688,9.701451301574707,5.8975725173950195,0.5103070175438597,0.712938596491228,0.7758771929824562,0.9210526315789473,0.8925438596491229,0.9747807017543859,0.842119038105011,0.8779746294021606,3069.0,7.17309045791626,4.277791976928711,2.107208013534546,0.5865660905838013,1163.0,6.006293296813965,3.391598701477051,-4.140085697174072,-0.7736855745315552,327.0,7.343231678009033,4.686457633972168,-5.302583694458008,-2.4587104320526123,1.0,22.280593872070312,7.247886657714844,-22.280593872070312,-7.247886657714844,-0.20383381843566895,-0.26239967346191406,-0.14526796340942383,0.0,0.0,0.0,4.709027349948883,2.2215619683265686,2.749359130859375,7.009757995605469
optlong_regression_reference,dual-anchor/meta regression selection,cached_prediction_posthoc_ablation,test_outputs_regression_optlong_corrected.npz,test_outputs_classification_selected.npz,Keeps final classification fixed and swaps regression to opt-long reference.,4560.0,0.8212719298245614,0.7345077016137826,0.7434664972539403,0.7278101419303371,0.7434664972539403,0.11318372357963469,0.2734691798686981,5.673100709915161,7.174468517303467,4.1717329025268555,10.002952575683594,5.977963447570801,-0.03027605451643467,0.04796303063631058,10.002906799316406,5.977771282196045,0.49451754385964913,0.7039473684210527,0.7548245614035087,0.9125,0.8822368421052632,0.9721491228070176,0.8302202820777893,0.8743806481361389,3069.0,7.413317680358887,4.367282867431641,2.2584922313690186,0.6445756554603577,1163.0,6.398845195770264,3.4746997356414795,-4.4804301261901855,-0.7942349910736084,327.0,7.64990758895874,4.80892276763916,-5.620502948760986,-2.536632776260376,1.0,20.727615356445312,6.316864013671875,-20.727615356445312,-6.316864013671875,-0.017108440399169922,0.021048545837402344,-0.05526542663574219,0.0,0.0,0.0,5.026946604251862,2.2994843125343323,1.196380615234375,6.0787353515625
selected_base_regression,final regression calibration/selection layer,cached_prediction_posthoc_ablation,test_outputs_regression_selected_base.npz,test_outputs_classification_selected.npz,Uses selected-base regression artifact with final classification fixed.,4560.0,0.8212719298245614,0.7345077016137826,0.7434664972539403,0.7278101419303371,0.7434664972539403,0.11318372357963469,0.2734691798686981,5.486375331878662,6.89102029800415,4.081730365753174,9.701478004455566,5.897604942321777,-0.022834042087197304,0.019545812159776688,9.701451301574707,5.8975725173950195,0.5103070175438597,0.712938596491228,0.7758771929824562,0.9210526315789473,0.8925438596491229,0.9747807017543859,0.842119038105011,0.8779746294021606,3069.0,7.17309045791626,4.277791976928711,2.107208013534546,0.5865660905838013,1163.0,6.006293296813965,3.391598701477051,-4.140085697174072,-0.7736855745315552,327.0,7.343231678009033,4.686457633972168,-5.302583694458008,-2.4587104320526123,1.0,22.280593872070312,7.247886657714844,-22.280593872070312,-7.247886657714844,-0.20383381843566895,-0.26239967346191406,-0.14526796340942383,0.0,0.0,0.0,4.709027349948883,2.2215619683265686,2.749359130859375,7.009757995605469
